timestamp,latency_ms,jitter_ms,packet_loss_rate,retransmission_rate,timeout_events,retry_events,throughput_mbps,dns_failure_events,tls_failure_events,quic_blocked_ratio
2026-01-01 00:00:42,144.35458697792475,16.481128690789447,1.4010819699124697,2.120393459891831,1,6,16.980045358177254,0,0,0.04814140721984219
2026-01-01 00:00:43,201.10792564563081,37.98728498201442,1.40473312578976,1.9870560554412853,2,7,19.46749177251445,0,0,0.05248479840865416
2026-01-01 00:00:44,179.84864776780742,34.00375027322316,1.407683430645835,2.2888427640363656,1,3,18.41172400569881,0,0,0.0
2026-01-01 00:00:45,182.9931984107098,42.37972677690743,1.4278822863157317,2.1783108559255617,1,2,16.095692548008905,0,0,0.0
2026-01-01 00:00:46,219.58720356782078,27.65361972264372,1.3845593355336874,2.113782069071274,2,4,17.791247428894962,0,0,0.016913205440902145
2026-01-01 00:00:47,144.60342628410848,45.29453899463295,1.4235918866276138,2.104595008270792,0,4,18.169324776310756,0,0,0.04623913523438833
2026-01-01 00:00:48,228.98644496014617,21.473996746443365,1.419091500920776,2.1360777494846337,4,3,20.285851855263548,0,0,0.009783847024939047
2026-01-01 00:00:49,243.77270333849626,11.74588554792913,1.4031620601896502,2.0479011251894557,0,8,17.372580076941592,0,0,0.0
2026-01-01 00:00:50,205.46032800650332,0.0,1.3857466466017205,2.1226609411432515,2,3,20.827556098124916,0,0,0.04965256810831112
2026-01-01 00:00:51,185.67766328888118,11.232483873948404,1.4110741978048533,2.02611384523406,1,3,19.38578246272912,0,0,0.03791820904356275
2026-01-01 00:00:52,148.40445112774194,35.231293826093335,1.4259191904787598,2.1397855674237984,1,2,14.194336126669521,0,0,0.0
2026-01-01 00:00:53,189.86214069550556,6.688391399601546,1.367750673454222,2.0457429383788064,5,5,16.13596327819748,0,0,0.00021937363809336978
2026-01-01 00:00:54,153.9326962724123,19.345446847569725,1.4018643689142818,2.1716414662974524,2,2,19.055786179136447,0,0,0.053299283529597105
2026-01-01 00:00:55,164.45873025525273,51.332299473022225,1.4019423228468773,2.0903704678363866,1,2,15.38039844250418,0,0,0.0
2026-01-01 00:00:56,157.7391705652565,35.58494928102602,1.3801639503764391,2.1214996864950666,0,4,18.857128591891325,0,0,0.011213724813089035
2026-01-01 00:00:57,172.09574891227575,47.38730696435266,1.3814213643870104,2.3368710488141184,1,4,20.48870800831669,0,0,0.033479228000421836
2026-01-01 00:00:58,197.2019428860848,12.605472656715001,1.3534655889819303,2.164338650979287,2,2,17.51730970897795,0,0,0.024931585652462226
2026-01-01 00:00:59,151.11039855333766,0.0,1.3669061772475262,2.1214240333977603,4,4,20.53384683100459,0,0,0.04788244253986588
2026-01-01 00:01:00,140.3649041592428,43.95476171376941,1.353875702307179,2.103551084918012,2,6,20.383082200923763,0,0,0.0
2026-01-01 00:01:01,139.92608620626305,7.288218281997779,1.3815028343164195,2.016867030556206,0,4,17.898584076588953,0,0,0.020528267929982077
2026-01-01 00:01:02,140.79306681955302,26.13654424102992,1.3832004108477378,2.186737691088199,0,3,17.939952964815596,0,0,0.029034859405150038
2026-01-01 00:01:03,129.22242540509112,27.713665395662176,1.3837614430596026,2.2281871345817645,3,3,18.32622933663011,0,0,0.03000789908670718
2026-01-01 00:01:04,142.17664812651716,13.138794845446112,1.4111552908309248,2.105148409666157,0,0,18.80081037771643,0,0,0.03730741618841236
2026-01-01 00:01:05,197.33164041286142,44.40791331564762,1.3943730000620285,2.2341401222404254,1,4,15.19657513618083,0,0,0.0
2026-01-01 00:01:06,150.16720079402504,44.36671911591488,1.3781326179074196,2.091017778399826,0,4,17.739149713523876,0,0,0.06335434787747901
2026-01-01 00:01:07,171.42769144715953,31.893052177752157,1.3783435084369966,1.9581556520031669,2,5,14.988142386755603,0,0,0.03362128847909269
2026-01-01 00:01:08,134.57765084777216,24.631366752060966,1.366054692754823,2.047740936887857,2,10,17.37876019494738,0,0,0.03681890148074649
2026-01-01 00:01:09,169.2412644975111,27.392960411692417,1.394114957058219,2.015440613620347,3,2,17.605070394206138,0,0,0.0026940314598793602
2026-01-01 00:01:10,121.48046378676122,11.301149849090026,1.3935783596651836,2.0780367981092587,1,4,14.728627059882253,0,0,0.025422501961687383
2026-01-01 00:01:11,147.53110256300795,22.011703029213557,1.4486887438326552,2.1501584648681433,4,3,15.725633430211499,0,0,0.0599138281381013
2026-01-01 00:01:12,221.3634731782065,23.688335668245614,1.446024549069303,2.025682114274265,4,4,17.28343825653394,0,0,0.019544615397431
2026-01-01 00:01:13,150.4257577255803,14.347089361148376,1.4443370599591012,2.0935803911612614,2,5,21.888621192159874,0,0,0.025860721994119668
2026-01-01 00:01:14,192.99940963478448,35.615185846706396,1.4623772720395036,2.115948167548547,2,3,15.503873736355978,0,0,0.02950148365990573
2026-01-01 00:01:15,176.37635312803008,7.168982567254645,1.3634879545362515,2.041357740641636,1,4,18.224194237675754,0,0,0.0
2026-01-01 00:01:16,161.17535556938154,19.33226279621214,1.4201895270975875,2.0272544724611983,4,6,16.391610816969923,0,0,0.014823209550997349
2026-01-01 00:01:17,148.69732946737628,0.0,1.4228315921149555,2.106974624874517,0,0,17.324923165649935,0,0,0.040790495362075505
2026-01-01 00:01:18,197.17273496033624,31.210231303146617,1.41428647737858,2.1697895716491633,2,1,19.7733160254887,0,0,0.005343635097655136
2026-01-01 00:01:19,160.565413514928,34.282568426826415,1.4638001349042784,2.051741754088677,2,3,18.558854538540285,0,0,0.01873492213213069
